client_id,process_step,success,time_diff_seconds,error,error_count,Variation
1602129,5,True,505.0,False,0,Test
1602451,1,False,77.0,False,0,Control
1602655,4,False,150.0,False,0,Test
1602887,5,True,103.0,False,0,Test
1603300,5,True,130.0,False,0,Test
1604338,5,True,268.0,False,0,Control
1604587,3,False,231.0,False,0,Control
1604827,5,True,194.0,False,0,Control
1604907,5,True,412.0,False,0,Control
1605061,5,True,579.0,False,0,Test
1605268,2,False,45.0,False,0,Test
1605344,5,True,693.0,False,0,Control
1605650,1,False,353.0,False,0,Control
1605677,5,True,222.0,False,0,Test
1605977,5,True,565.0,False,0,Test
1606322,1,False,0.0,False,0,Control
1606396,5,True,316.0,False,0,Control
1606479,5,True,593.0,False,0,Test
1606584,5,True,77.0,False,0,Test
1606748,1,False,0.0,False,0,Control
1606891,4,False,104.0,False,0,Control
1607366,5,True,471.0,False,0,Test
1607409,4,False,119.0,False,0,Test
1607526,5,True,189.0,False,0,Test
1607661,5,True,513.0,False,0,Test
1607916,5,True,244.0,False,0,Test
1608093,4,False,75.0,False,0,Control
1608395,2,False,387.0,False,0,Test
1608489,5,True,173.0,False,0,Test
1608769,4,False,342.0,False,0,Test
1608794,4,False,260.0,False,0,Control
1609177,5,True,105.0,False,0,Test
1609281,2,False,49.0,False,0,Test
1609374,5,True,422.0,False,0,Control
1609476,5,True,523.0,False,0,Test
1609577,1,False,0.0,False,0,Control
1609635,5,True,185.0,False,0,Test
1609953,5,True,58.00000000000001,False,0,Control
1609987,5,True,175.0,False,0,Test
1610052,1,False,0.0,False,0,Control
1610118,5,True,84.0,False,0,Test
1610849,4,False,251.0,False,0,Test
1610962,5,True,232.0,False,0,Test
1611437,1,False,0.0,False,0,Control
1612012,4,False,600.0,False,0,Control
1612133,5,True,293.0,False,0,Test
1612396,5,True,257.0,False,0,Test
1612789,5,True,144.0,False,0,Control
1612946,5,True,430.0,False,0,Control
1612982,1,False,0.0,False,0,Test
1613032,1,False,219.0,False,0,Test
1613067,5,True,487.0,False,0,Control
1613086,5,True,278.0,False,0,Test
1613132,5,True,527.0,False,0,Control
1613439,5,True,738.0,False,0,Test
1613482,4,False,456.0,False,0,Test
1613498,5,True,452.0,False,0,Control
1613567,5,True,577.0,False,0,Control
1613840,3,False,303.0,False,0,Control
1613887,5,True,105.0,False,0,Control
1615408,5,True,503.0,False,0,Test
1615546,5,True,354.0,False,0,Control
1615704,5,True,628.0,False,0,Control
1615709,5,True,507.0,False,0,Control
1616090,5,True,283.0,False,0,Control
1616120,5,True,378.0,False,0,Control
1616184,5,True,254.0,False,0,Control
1616570,1,False,0.0,False,0,Control
1616899,5,True,113.0,False,0,Test
1616906,5,True,81.0,False,0,Control
1616990,5,True,310.0,False,0,Test
1617112,5,True,147.0,False,0,Control
1617138,5,True,594.0,False,0,Control
1617334,1,False,0.0,False,0,Control
1617471,1,False,52.0,False,0,Test
1617593,5,True,209.0,False,0,Test
1617872,1,False,0.0,False,0,Control
1617973,5,True,166.0,False,0,Control
1618071,5,True,361.0,False,0,Control
1618887,5,True,149.0,False,0,Control
1619016,5,True,135.0,False,0,Test
1619073,5,True,149.0,False,0,Control
1619736,3,False,243.0,False,0,Test
1620010,5,True,155.0,False,0,Control
1620011,5,True,288.0,False,0,Control
1620247,1,False,0.0,False,0,Control
1620412,5,True,107.0,False,0,Control
1620429,5,True,160.0,False,0,Control
1620626,5,True,608.0,False,0,Control
1620705,1,False,0.0,False,0,Test
1620825,5,True,0.0,False,0,Test
1621145,5,True,217.0,False,0,Test
1621157,5,True,330.0,False,0,Test
1621556,1,False,0.0,False,0,Test
1621600,5,True,471.0,False,0,Test
1621856,4,False,209.0,False,0,Test
1622006,1,False,0.0,False,0,Test
1622083,5,True,353.0,False,0,Control
1622171,4,False,474.0,False,0,Test
1622925,5,True,144.0,False,0,Test
1623042,5,True,147.0,False,0,Control
1623788,5,True,132.0,False,0,Control
1624643,5,True,243.0,False,0,Control
1625153,5,True,527.0,False,0,Test
1625605,5,True,331.0,False,0,Control
1625758,5,True,578.0,False,0,Test
1626147,5,True,249.0,False,0,Test
1626170,5,True,179.0,False,0,Control
1626293,5,True,99.0,False,0,Test
1626394,1,False,69.0,False,0,Control
1626836,3,False,99.0,False,0,Test
1627104,1,False,116.00000000000001,False,0,Control
1627167,5,True,188.0,False,0,Test
1627521,4,False,707.0,False,0,Control
1628554,5,True,133.0,False,0,Test
1628625,5,True,515.0,False,0,Control
1629754,5,True,243.0,False,0,Control
1629940,5,True,76.0,False,0,Test
1630079,5,True,111.0,False,0,Test
1630497,2,False,11.0,False,0,Control
1630616,2,False,48.0,False,0,Test
1630675,1,False,20.0,False,0,Test
1631043,5,True,115.0,False,0,Test
1631322,2,False,148.0,False,0,Control
1631458,1,False,0.0,False,0,Test
1631553,5,True,406.0,False,0,Test
1631726,5,True,376.0,False,0,Test
1631740,5,True,240.0,False,0,Test
1631795,5,True,123.0,False,0,Test
1631869,4,False,295.0,False,0,Test
1632043,1,False,0.0,False,0,Control
1632310,1,False,0.0,False,0,Test
1632382,5,True,306.0,False,0,Test
1632591,5,True,273.0,False,0,Test
1633376,2,False,104.0,False,0,Control
1633473,5,True,719.0,False,0,Control
1633550,5,True,345.0,False,0,Test
1633645,1,False,562.0,False,0,Control
1633998,5,True,423.0,False,0,Test
1634020,5,True,381.0,False,0,Control
1634188,4,False,236.0,False,0,Test
1634213,5,True,649.0,True,1,Control
1634257,5,True,545.0,False,0,Test
1634583,5,True,345.0,False,0,Control
1634935,5,True,108.00000000000001,False,0,Test
1635115,5,True,270.0,False,0,Test
1635395,1,False,0.0,False,0,Control
1636073,5,True,296.0,False,0,Control
1636131,5,True,588.0,False,0,Control
1636347,4,False,352.0,False,0,Control
1637198,5,True,677.0,False,0,Control
1637369,5,True,753.0,False,0,Test
1638498,5,True,269.0,False,0,Test
1638971,2,False,83.0,False,0,Test
1639177,3,False,58.0,False,0,Control
1640172,5,True,340.0,False,0,Test
1640477,5,True,264.0,False,0,Test
1640513,4,False,288.0,False,0,Control
1640688,1,False,216.0,False,0,Control
1640739,5,True,512.0,False,0,Test
1641213,3,False,40.0,False,0,Test
1641262,5,True,238.0,False,0,Control
1641314,5,True,91.0,False,0,Test
1641457,5,True,158.0,False,0,Test
1641536,5,True,314.0,False,0,Control
1641549,4,False,238.0,False,0,Control
1641640,5,True,214.0,False,0,Control
1641715,5,True,226.0,False,0,Control
1642284,5,True,491.0,False,0,Control
1642325,1,False,269.0,False,0,Test
1642397,5,True,93.0,False,0,Test
1642693,5,True,139.0,False,0,Control
1642802,5,True,98.0,False,0,Test
1643125,5,True,268.0,False,0,Control
1643533,5,True,553.0,False,0,Control
1643543,2,False,219.0,False,0,Test
1643648,5,True,801.0,False,0,Control
1643775,5,True,94.0,False,0,Control
1644322,5,True,442.0,False,0,Test
1644468,1,False,0.0,False,0,Test
1644577,5,True,187.0,False,0,Control
1644839,5,True,175.0,False,0,Test
1644880,4,False,317.0,False,0,Test
1645488,5,True,162.0,False,0,Test
1646013,5,True,164.0,False,0,Control
1646565,5,True,198.0,False,0,Control
1646596,5,True,805.0,False,0,Test
1646603,5,True,246.0,False,0,Control
1646855,5,True,725.0,False,0,Control
1647031,5,True,380.0,False,0,Test
1647261,5,True,172.0,False,0,Control
1647360,5,True,88.0,False,0,Control
1647585,5,True,325.0,False,0,Control
1647799,1,False,0.0,False,0,Test
1647983,5,True,206.0,False,0,Control
1648153,5,True,396.0,False,0,Test
1648441,5,True,243.0,False,0,Control
1648608,5,True,188.0,False,0,Test
1649221,5,True,541.0,False,0,Control
1649284,5,True,237.0,False,0,Control
1649310,5,True,106.0,False,0,Test
1649660,5,True,581.0,False,0,Control
1649862,5,True,115.0,False,0,Test
1650287,4,False,116.0,False,0,Test
1650516,5,True,166.0,False,0,Control
1650896,5,True,620.0,False,0,Test
1651096,5,True,703.0,False,0,Test
1651188,5,True,523.0,False,0,Control
1651429,3,False,117.0,False,0,Control
1651697,5,True,253.0,False,0,Control
1651717,5,True,102.0,False,0,Control
1652025,5,True,738.0,False,0,Control
1652388,5,True,329.0,False,0,Test
1652493,4,False,495.0,False,0,Control
1652959,5,True,393.00000000000006,False,0,Control
1653222,5,True,278.0,False,0,Test
1653342,5,True,228.0,False,0,Test
1653578,2,False,32.0,False,0,Test
1654098,5,True,277.0,False,0,Test
1654172,5,True,490.0,False,0,Control
1654715,5,True,387.0,False,0,Control
1654737,5,True,660.0,False,0,Control
1654944,3,False,135.0,False,0,Control
1655063,3,False,534.0,False,0,Test
1655117,5,True,154.0,False,0,Test
1655558,5,True,208.0,False,0,Control
1655641,5,True,127.0,False,0,Test
1655754,5,True,152.0,False,0,Test
1655833,5,True,653.0,False,0,Test
1655910,5,True,315.0,False,0,Test
1656103,1,False,0.0,False,0,Control
1656237,1,False,0.0,False,0,Control
1656762,4,False,360.0,False,0,Control
1656898,5,True,626.0,False,0,Test
1657400,5,True,628.0,False,0,Test
1657612,5,True,267.0,False,0,Test
1657840,5,True,608.0,False,0,Test
1657876,4,False,109.0,False,0,Test
1658052,1,False,377.0,False,0,Test
1658340,5,True,228.0,False,0,Control
1658480,5,True,415.0,False,0,Control
1658654,5,True,172.0,False,0,Test
1658941,5,True,47.0,False,0,Control
1659118,5,True,439.0,False,0,Control
1659147,2,False,16.0,False,0,Test
1659172,5,True,170.0,False,0,Test
1659273,5,True,437.0,False,0,Test
1659638,5,True,899.0,False,0,Control
1659643,5,True,309.0,False,0,Control
1659647,1,False,0.0,False,0,Control
1659811,5,True,328.0,False,0,Test
1659843,5,True,272.0,False,0,Test
1660218,5,True,128.0,False,0,Control
1660531,5,True,719.0,False,0,Test
1660648,5,True,255.0,False,0,Control
1660696,5,True,267.0,False,0,Test
1660739,5,True,324.0,False,0,Test
1660920,2,False,88.0,False,0,Test
1661053,4,False,409.0,False,0,Control
1661054,4,False,155.0,False,0,Control
1661130,5,True,528.0,False,0,Test
1661374,5,True,271.0,False,0,Test
1661375,5,True,250.0,False,0,Test
1661613,5,True,323.0,False,0,Control
1662273,5,True,55.0,False,0,Test
1662324,4,False,464.0,False,0,Test
1662418,3,False,29.0,False,0,Control
1662483,5,True,477.0,False,0,Test
1662557,5,True,146.0,False,0,Control
1662843,5,True,89.0,False,0,Control
1662932,5,True,797.0,False,0,Test
1663340,5,True,333.0,False,0,Test
1663358,5,True,224.0,False,0,Test
1663576,1,False,0.0,False,0,Control
1663848,4,False,217.0,False,0,Test
1663850,5,True,148.0,False,0,Test
1663895,2,False,73.0,False,0,Test
1664206,5,True,269.0,False,0,Test
1664346,5,True,223.0,False,0,Test
1664458,5,True,216.0,False,0,Test
1664571,5,True,771.0,False,0,Control
1664860,1,False,0.0,False,0,Control
1665398,5,True,309.0,False,0,Control
1665618,5,True,244.0,False,0,Control
1665632,5,True,244.0,False,0,Test
1665790,5,True,269.0,False,0,Test
1665967,2,False,11.0,False,0,Control
1665981,2,False,28.0,False,0,Control
1666275,1,False,0.0,False,0,Control
1666301,5,True,438.0,False,0,Control
1666696,1,False,184.0,False,0,Test
1666873,4,False,107.0,False,0,Control
1667303,4,False,182.0,False,0,Test
1667324,5,True,535.0,False,0,Control
1667380,1,False,0.0,False,0,Test
1667682,5,True,108.0,False,0,Test
1667786,4,False,464.0,False,0,Test
1667795,5,True,284.0,False,0,Control
1668124,5,True,259.0,False,0,Control
1668481,4,False,445.0,False,0,Test
1668573,5,True,119.0,False,0,Test
1668721,4,False,496.0,False,0,Control
1669101,5,True,277.0,False,0,Control
1669360,3,False,64.0,False,0,Control
1669713,5,True,550.0,False,0,Test
1670040,5,True,254.0,False,0,Test
1670482,5,True,253.0,False,0,Test
1670773,5,True,267.0,False,0,Control
1671152,5,True,798.0,False,0,Control
1671477,5,True,207.0,False,0,Control
1671784,5,True,737.0,False,0,Control
1671845,5,True,289.0,False,0,Control
1672032,5,True,120.0,False,0,Control
1672165,5,True,516.0,False,0,Test
1672423,5,True,519.0,False,0,Test
1672520,5,True,258.0,False,0,Test
1672552,5,True,260.0,False,0,Test
1672891,1,False,481.00000000000006,False,0,Control
1672987,2,False,643.0,False,0,Test
1673179,4,False,425.00000000000006,False,0,Test
1673365,4,False,51.0,False,0,Test
1673529,4,False,296.0,False,0,Control
1673719,1,False,121.0,False,0,Test
1673947,1,False,0.0,False,0,Control
1674009,1,False,0.0,False,0,Control
1674058,5,True,139.0,False,0,Test
1674278,5,True,731.0,False,0,Test
1674319,5,True,328.0,False,0,Test
1674658,5,True,169.0,False,0,Control
1674694,1,False,17.0,False,0,Control
1674728,3,False,82.0,False,0,Test
1674824,5,True,409.0,False,0,Test
1674888,5,True,165.0,False,0,Test
1675177,5,True,207.0,False,0,Test
1675422,4,False,64.0,False,0,Control
1675453,1,False,0.0,False,0,Control
1675926,4,False,77.0,False,0,Control
1676036,4,False,202.0,False,0,Control
1676219,5,True,779.0,False,0,Test
1676334,5,True,808.0,False,0,Test
1676540,5,True,164.0,False,0,Control
1676566,5,True,297.0,False,0,Control
1676632,5,True,760.0,False,0,Test
1677096,4,False,127.0,False,0,Control
1677411,5,True,234.0,False,0,Control
1677568,1,False,97.0,False,0,Test
1677722,5,True,458.0,False,0,Test
1677855,2,False,22.0,False,0,Control
1678102,2,False,9.0,False,0,Control
1678122,5,True,369.0,False,0,Control
1678171,5,True,80.0,False,0,Control
1678185,4,False,433.0,False,0,Test
1678193,5,True,305.0,False,0,Test
1678227,3,False,13.0,False,0,Control
1678234,1,False,0.0,False,0,Control
1678508,4,False,425.0,False,0,Test
1678744,5,True,621.0,False,0,Control
1678920,4,False,186.0,False,0,Test
1679014,5,True,270.0,False,0,Control
1679573,5,True,94.0,False,0,Control
1680180,5,True,143.0,False,0,Test
1680499,3,False,66.0,False,0,Test
1680542,5,True,136.0,False,0,Test
1680739,5,True,337.0,False,0,Test
1681498,2,False,36.0,False,0,Control
1681520,5,True,651.0,False,0,Test
1681595,5,True,899.0,False,0,Control
1681883,5,True,390.0,False,0,Control
1682018,5,True,169.0,False,0,Test
1682129,5,True,348.0,False,0,Test
1682225,4,False,143.0,False,0,Test
1682282,5,True,132.0,False,0,Control
1682436,5,True,852.0,False,0,Control
1682543,5,True,273.0,False,0,Control
1682654,5,True,210.0,False,0,Control
1682661,2,False,463.0,False,0,Test
1682826,5,True,351.0,False,0,Control
1683094,1,False,118.00000000000001,False,0,Test
1683664,5,True,476.0,False,0,Control
1683795,5,True,204.0,False,0,Test
1684561,5,True,111.0,False,0,Control
1684699,5,True,394.0,False,0,Control
1685052,5,True,220.0,False,0,Test
1685089,3,False,181.0,False,0,Control
1685349,5,True,70.0,False,0,Test
1685485,1,False,0.0,False,0,Control
1686620,5,True,374.0,False,0,Test
1686633,5,True,437.0,False,0,Control
1686722,5,True,103.0,False,0,Test
1687124,5,True,357.0,False,0,Control
1687262,5,True,727.0,False,0,Control
1687330,5,True,182.0,False,0,Control
1687900,5,True,485.0,False,0,Test
1687974,1,False,46.0,False,0,Control
1688477,5,True,326.0,False,0,Test
1688588,5,True,732.0,False,0,Test
1688760,4,False,188.0,False,0,Control
1688786,5,True,244.0,False,0,Test
1689237,4,False,246.0,False,0,Test
1689310,5,True,644.0,False,0,Control
1689340,5,True,262.0,False,0,Control
1689519,5,True,156.00000000000003,False,0,Control
1689862,2,False,59.0,False,0,Control
1690599,5,True,609.0,False,0,Test
1690659,5,True,379.0,False,0,Control
1690668,4,False,897.0,False,0,Control
1690835,5,True,156.0,False,0,Test
1691221,3,False,45.0,False,0,Control
1691845,2,False,11.0,False,0,Control
1692252,5,True,394.0,False,0,Test
1692418,5,True,413.0,False,0,Test
1692533,4,False,401.0,True,1,Test
1692913,5,True,181.0,False,0,Control
1693716,1,False,0.0,False,0,Test
1694251,5,True,353.0,False,0,Test
1694342,5,True,711.0,False,0,Test
1694871,5,True,250.0,False,0,Test
1695328,5,True,126.0,False,0,Control
1695407,2,False,7.0,False,0,Control
1695947,5,True,220.0,False,0,Test
1696389,5,True,292.0,False,0,Control
1696436,1,False,0.0,False,0,Test
1696504,5,True,148.0,False,0,Control
1696586,5,True,91.0,False,0,Test
1697143,5,True,272.0,False,0,Test
1697258,5,True,91.0,False,0,Test
1697535,5,True,452.0,False,0,Test
1697554,5,True,514.0,False,0,Test
1698145,4,False,233.0,False,0,Control
1698311,5,True,262.0,False,0,Control
1698574,2,False,48.0,False,0,Test
1699043,5,True,163.0,False,0,Control
1699231,5,True,157.0,False,0,Control
1699889,5,True,425.0,False,0,Control
1699891,5,True,429.0,False,0,Control
1700375,5,True,212.0,False,0,Control
1700703,1,False,0.0,False,0,Control
1701038,4,False,273.0,False,0,Test
1701111,5,True,341.0,False,0,Test
1701567,1,False,0.0,False,0,Control
1701631,5,True,587.0,False,0,Test
1701641,2,False,60.0,False,0,Test
1701734,5,True,114.0,False,0,Control
1701808,1,False,0.0,False,0,Test
1701884,3,False,356.0,False,0,Test
1702022,5,True,193.0,False,0,Control
1702090,5,True,125.0,False,0,Control
1702249,5,True,164.0,False,0,Control
1702643,1,False,0.0,False,0,Test
1703474,5,True,730.0,False,0,Test
1703641,5,True,389.0,False,0,Test
1703992,5,True,400.0,False,0,Test
1704055,5,True,640.0,False,0,Test
1704336,5,True,338.0,False,0,Control
1704369,5,True,291.0,False,0,Control
1705026,2,False,91.0,False,0,Test
1705090,5,True,711.0,False,0,Test
1705319,3,False,281.0,False,0,Test
1705474,4,False,205.0,False,0,Control
1705627,5,True,271.0,False,0,Test
1705810,5,True,560.0,False,0,Test
1705876,5,True,108.0,False,0,Control
1706287,4,False,267.0,False,0,Control
1706325,5,True,164.0,False,0,Test
1706593,4,False,86.0,False,0,Control
1706785,5,True,149.0,False,0,Test
1707115,2,False,738.0,False,0,Test
1707935,5,True,191.0,False,0,Control
1708174,5,True,698.0,False,0,Test
1708383,5,True,101.00000000000001,False,0,Control
1708667,4,False,79.0,False,0,Test
1708757,5,True,132.0,False,0,Control
1708852,5,True,455.0,False,0,Test
1708880,2,False,401.0,False,0,Control
1708943,5,True,215.0,False,0,Test
1709002,5,True,325.0,False,0,Test
1709070,2,False,35.0,False,0,Test
1709227,1,False,0.0,False,0,Test
1709235,2,False,341.0,False,0,Control
1709298,5,True,368.0,False,0,Test
1709388,5,True,186.0,False,0,Control
1709623,5,True,267.0,False,0,Control
1709650,5,True,929.0,False,0,Control
1709771,5,True,468.0,False,0,Control
1709814,5,True,148.0,False,0,Test
1709818,3,False,120.0,False,0,Test
1709923,5,True,311.0,False,0,Control
1709985,3,False,898.0,False,0,Test
1710201,5,True,416.0,False,0,Test
1710352,1,False,0.0,False,0,Control
1710617,5,True,324.0,False,0,Test
1710657,5,True,252.0,False,0,Control
1710937,5,True,437.0,False,0,Control
1711042,5,True,148.0,False,0,Control
1711166,1,False,87.0,False,0,Test
1711241,5,True,287.0,False,0,Test
1711408,5,True,409.0,False,0,Test
1711529,5,True,383.0,False,0,Control
1711558,5,True,290.0,False,0,Test
1711640,5,True,109.0,False,0,Test
1711888,4,False,826.0,False,0,Test
1712343,4,False,892.0000000000001,False,0,Test
1712346,5,True,81.0,False,0,Test
1712416,5,True,285.0,False,0,Control
1712476,5,True,203.0,False,0,Test
1712564,5,True,218.0,False,0,Test
1712929,5,True,103.0,False,0,Control
1713017,5,True,155.0,False,0,Test
1713811,5,True,755.0,False,0,Test
1714267,5,True,175.0,False,0,Test
1714303,5,True,62.0,False,0,Control
1715176,4,False,403.0,False,0,Test
1715432,5,True,179.0,False,0,Control
1715507,5,True,379.0,False,0,Test
1715789,5,True,653.0,False,0,Test
1715842,4,False,157.0,False,0,Test
1715849,5,True,299.0,False,0,Test
1715882,5,True,189.0,False,0,Test
1716040,5,True,193.0,False,0,Test
1716100,5,True,105.0,False,0,Test
1716155,5,True,97.0,False,0,Test
1716999,5,True,136.0,False,0,Test
1717048,5,True,647.0,False,0,Control
1717208,2,False,28.0,False,0,Control
1717323,3,False,429.0,False,0,Control
1717544,2,False,13.0,False,0,Control
1717817,5,True,245.0,False,0,Control
1717967,5,True,529.0,False,0,Test
1718198,4,False,189.0,False,0,Control
1718658,1,False,0.0,False,0,Control
1718744,2,False,31.000000000000004,False,0,Test
1718808,5,True,155.0,False,0,Control
1719270,5,True,610.0,False,0,Control
1719944,4,False,159.0,False,0,Control
1720040,5,True,293.0,False,0,Test
1720273,5,True,289.0,False,0,Test
1720415,1,False,0.0,False,0,Control
1720671,5,True,116.0,False,0,Control
1720728,5,True,218.0,False,0,Test
1721019,5,True,167.0,False,0,Test
1721065,1,False,0.0,False,0,Control
1721140,4,False,240.0,False,0,Test
1721401,3,False,30.0,False,0,Test
1721428,5,True,165.0,False,0,Control
1721774,5,True,134.0,False,0,Control
1721941,2,False,60.00000000000001,False,0,Test
1722078,5,True,429.0,False,0,Test
1722207,5,True,268.0,False,0,Test
1722501,4,False,272.0,False,0,Control
1722795,5,True,83.0,False,0,Test
1723024,5,True,375.0,False,0,Control
1723419,5,True,325.0,False,0,Test
1724101,4,False,191.0,False,0,Test
1724265,1,False,30.0,False,0,Control
1724346,4,False,133.0,False,0,Control
1724386,4,False,113.0,False,0,Test
1724398,5,True,109.0,False,0,Test
1724424,1,False,0.0,False,0,Control
1724834,5,True,633.0,False,0,Control
1725212,4,False,92.0,False,0,Test
1725267,2,False,467.0,False,0,Test
1726059,5,True,499.0,False,0,Test
1726121,1,False,0.0,False,0,Control
1726128,5,True,100.0,False,0,Test
1726629,4,False,228.0,False,0,Control
1726666,5,True,208.0,False,0,Control
1727327,2,False,74.0,False,0,Test
1727347,5,True,938.0,False,0,Test
1727872,5,True,304.0,False,0,Test
1728222,5,True,274.0,False,0,Test
1728517,5,True,256.0,False,0,Test
1728834,1,False,201.0,False,0,Test
1728846,5,True,177.0,False,0,Test
1729027,5,True,145.0,False,0,Test
1729070,5,True,148.0,False,0,Test
1729247,5,True,318.0,False,0,Control
1729262,5,True,358.0,False,0,Control
1729282,5,True,179.0,False,0,Test
1730118,3,False,256.0,False,0,Control
1730224,4,False,371.0,False,0,Control
1730627,4,False,110.0,False,0,Control
1730954,5,True,449.0,False,0,Control
1731028,5,True,81.0,False,0,Test
1731140,4,False,306.0,False,0,Control
1731327,5,True,133.0,False,0,Control
1731479,3,False,79.0,False,0,Test
1731624,1,False,0.0,False,0,Control
1731682,2,False,163.0,False,0,Test
1731797,5,True,272.0,False,0,Control
1731892,5,True,146.0,False,0,Control
1731978,5,True,222.0,False,0,Test
1732193,5,True,575.0,False,0,Control
1732262,3,False,167.0,False,0,Test
1732360,1,False,44.0,False,0,Control
1733254,4,False,71.0,False,0,Test
1733552,5,True,153.0,False,0,Control
1733622,5,True,222.0,False,0,Control
1733676,5,True,202.0,False,0,Control
1734230,5,True,104.0,False,0,Test
1734338,5,True,279.0,False,0,Control
1734560,5,True,306.0,False,0,Control
1734888,5,True,636.0,False,0,Test
1735090,3,False,161.0,False,0,Control
1735341,5,True,144.0,False,0,Control
1735345,2,False,12.0,False,0,Test
1735468,5,True,333.0,False,0,Control
1735540,1,False,0.0,False,0,Control
1735700,5,True,223.0,False,0,Test
1735713,1,False,0.0,False,0,Control
1736063,4,False,175.0,False,0,Test
1736245,5,True,686.0,False,0,Control
1736562,4,False,804.0,False,0,Control
1736571,5,True,127.0,False,0,Test
1736962,5,True,730.0,False,0,Control
1737145,4,False,304.0,False,0,Test
1737376,5,True,360.0,False,0,Control
1737677,5,True,150.0,False,0,Control
1737687,5,True,204.0,False,0,Test
1737739,2,False,11.0,False,0,Test
1737762,5,True,527.0,False,0,Test
1737802,5,True,687.0,False,0,Test
1738184,5,True,417.0,False,0,Test
1738233,5,True,218.0,False,0,Control
1738333,5,True,614.0,False,0,Test
1739277,1,False,0.0,False,0,Control
1739648,5,True,328.0,False,0,Control
1741101,5,True,148.0,False,0,Test
1741236,5,True,107.0,False,0,Control
1741247,1,False,0.0,False,0,Test
1741632,1,False,254.0,False,0,Test
1741737,5,True,100.0,False,0,Test
1742239,4,False,943.0,False,0,Control
1742323,3,False,281.0,False,0,Test
1742491,2,False,147.0,False,0,Control
1742730,5,True,216.0,False,0,Test
1742982,1,False,0.0,False,0,Control
1743043,5,True,299.0,False,0,Control
1743096,5,True,161.0,False,0,Test
1744352,5,True,223.0,False,0,Control
1745578,2,False,45.0,False,0,Control
1745746,4,False,235.0,False,0,Test
1746014,1,False,0.0,False,0,Control
1746534,3,False,389.0,False,0,Test
1747273,5,True,166.0,False,0,Test
1747286,5,True,447.0,False,0,Control
1747920,1,False,0.0,False,0,Test
1748002,2,False,32.0,False,0,Test
1748012,3,False,943.0,False,0,Control
1748207,1,False,17.0,False,0,Test
1748369,5,True,167.0,False,0,Test
1749003,2,False,39.0,False,0,Control
1749068,5,True,216.0,False,0,Control
1749073,1,False,0.0,False,0,Test
1749085,4,False,159.0,False,0,Control
1750217,4,False,405.00000000000006,False,0,Control
1750910,4,False,329.0,False,0,Control
1751041,5,True,265.0,False,0,Control
1751190,2,False,401.0,False,0,Test
1751419,5,True,168.0,False,0,Test
1751674,5,True,313.0,False,0,Test
1751757,5,True,174.0,False,0,Test
1751888,5,True,83.0,False,0,Control
1751985,4,False,54.0,False,0,Test
1752038,5,True,80.0,False,0,Control
1752209,5,True,273.0,False,0,Test
1752228,5,True,411.0,False,0,Control
1752252,4,False,193.0,False,0,Control
1752337,5,True,149.0,False,0,Test
1752343,2,False,4.0,False,0,Test
1752365,5,True,832.0,False,0,Control
1752366,5,True,368.0,False,0,Test
1753390,1,False,0.0,False,0,Test
1753466,5,True,88.0,False,0,Test
1753569,5,True,333.0,False,0,Control
1753735,5,True,549.0,False,0,Test
1753961,5,True,195.0,False,0,Test
1754059,5,True,133.0,False,0,Test
1754180,1,False,0.0,False,0,Test
1754189,1,False,0.0,False,0,Control
1754410,5,True,326.00000000000006,False,0,Control
1754413,5,True,250.0,False,0,Control
1754463,5,True,324.0,False,0,Test
1754950,1,False,89.0,False,0,Test
1754960,3,False,113.0,False,0,Test
1755496,5,True,89.0,False,0,Test
1755830,5,True,218.0,False,0,Test
1755878,5,True,336.0,False,0,Test
1756474,5,True,828.0,False,0,Test
1756570,5,True,142.0,False,0,Control
1756663,3,False,64.0,False,0,Control
1757044,5,True,538.0,False,0,Control
1757163,4,False,616.0,False,0,Control
1757187,5,True,375.0,False,0,Test
1757492,5,True,584.0,False,0,Test
1757979,5,True,498.0,False,0,Control
1758144,2,False,10.0,False,0,Test
1758289,5,True,102.0,False,0,Control
1758410,1,False,0.0,False,0,Control
1758532,2,False,125.0,False,0,Test
1758566,1,False,0.0,False,0,Control
1759431,5,True,193.0,False,0,Test
1759700,4,False,213.0,False,0,Control
1759759,2,False,10.0,False,0,Control
1759997,5,True,384.0,False,0,Control
1760254,5,True,413.0,False,0,Test
1760751,1,False,0.0,False,0,Control
1760804,5,True,132.0,False,0,Test
1760947,5,True,555.0,False,0,Test
1761728,5,True,409.0,False,0,Control
1761788,2,False,52.0,False,0,Test
1761865,5,True,153.0,False,0,Test
1762003,2,False,97.0,False,0,Test
1762503,1,False,0.0,False,0,Test
1763151,5,True,104.0,False,0,Test
1763163,5,True,795.0,False,0,Control
1763424,3,False,81.0,False,0,Test
1763497,5,True,233.0,False,0,Test
1763518,5,True,214.0,False,0,Control
1763978,5,True,211.0,False,0,Control
1764441,2,False,54.0,False,0,Control
1764469,5,True,198.0,False,0,Control
1764645,5,True,205.00000000000003,False,0,Control
1764983,1,False,0.0,False,0,Control
1765202,5,True,143.0,False,0,Test
1765350,1,False,0.0,False,0,Control
1765616,5,True,63.0,False,0,Test
1766394,5,True,168.0,False,0,Control
1766612,5,True,557.0,False,0,Test
1766845,5,True,526.0,False,0,Control
1767070,5,True,230.0,False,0,Control
1767382,5,True,183.0,False,0,Test
1767556,1,False,789.0,False,0,Control
